pkl_name,dataset,erro_medio_regressor
moss_ns10_np30_nm3_nc100.pkl,ctg.3,0.08267507226082903
moss_ns10_np30_nm3_nc100.pkl,german,0.3448260364452796
moss_ns10_np30_nm3_nc100.pkl,haberman,0.41205786640211634
moss_ns10_np30_nm3_nc100.pkl,ionosphere,0.07582515770803291
moss_ns10_np30_nm3_nc100.pkl,iris.2,0.06519830902698674
moss_ns10_np30_nm3_nc100.pkl,iris.3,0.06709609097554503
moss_ns10_np30_nm3_nc100.pkl,mammographic,0.12050044270398223
moss_ns10_np30_nm3_nc100.pkl,pageblocks.5,0.20983352525812396
moss_ns10_np30_nm3_nc100.pkl,semeion,0.1570036682223722
moss_ns10_np30_nm3_nc100.pkl,sonar,0.2332539233500418
moss_ns10_np30_nm3_nc100.pkl,spambase,0.07228007315954041
moss_ns10_np30_nm3_nc100.pkl,spectf,0.3654218780980229
moss_ns10_np30_nm3_nc100.pkl,tictactoe,0.087321933014354
moss_ns10_np30_nm3_nc100.pkl,transfusion,0.32039167529303053
moss_ns10_np30_nm3_nc100.pkl,wdbc,0.06793473352573368
moss_ns10_np30_nm3_nc100.pkl,wine.1,0.05674231341611616
moss_ns10_np30_nm3_nc100.pkl,wine.2,0.059871502354370894
moss_ns10_np30_nm3_nc100.pkl,wine.3,0.05859015632199196
moss_ns10_np30_nm3_nc100.pkl,wine-q-red,0.11736938429406865
moss_ns10_np30_nm3_nc100.pkl,wine-q-white,0.15243834727285355
moss_ns10_np30_nm3_nc100.pkl,yeast,0.2699015829156223
moss_ns10_np30_nm6_nc10.pkl,balance.1,0.07497736168071689
moss_ns10_np30_nm6_nc10.pkl,balance.3,0.0820911276391737
moss_ns10_np30_nm6_nc10.pkl,breast-cancer,0.06433371887737029
moss_ns10_np30_nm6_nc10.pkl,cmc.1,0.33155403604339145
moss_ns10_np30_nm6_nc10.pkl,cmc.2,0.41851002561960454
moss_ns10_np30_nm6_nc10.pkl,cmc.3,0.3806647470760234
moss_ns10_np30_nm6_nc10.pkl,ctg.1,0.08137873831042235
moss_ns10_np30_nm6_nc10.pkl,ctg.2,0.1489393344503938
moss_ns10_np30_nm6_nc10.pkl,ctg.3,0.047925506895395244
moss_ns10_np30_nm6_nc10.pkl,german,0.3515262946602613
moss_ns10_np30_nm6_nc10.pkl,haberman,0.4377024823865218
moss_ns10_np30_nm6_nc10.pkl,ionosphere,0.08204775244297607
moss_ns10_np30_nm6_nc10.pkl,iris.2,0.061070141835016974
moss_ns10_np30_nm6_nc10.pkl,iris.3,0.0670354581213135
moss_ns10_np30_nm6_nc10.pkl,mammographic,0.0751579947089945
moss_ns10_np30_nm6_nc10.pkl,pageblocks.5,0.26934311694470253
moss_ns10_np30_nm6_nc10.pkl,semeion,0.17699409111575562
moss_ns10_np30_nm6_nc10.pkl,sonar,0.3013812331175161
moss_ns10_np30_nm6_nc10.pkl,spambase,0.07817071997860808
moss_ns10_np30_nm6_nc10.pkl,spectf,0.19260254361598436
moss_ns10_np30_nm6_nc10.pkl,tictactoe,0.08475581063770522
moss_ns10_np30_nm6_nc10.pkl,transfusion,0.4059128087580061
moss_ns10_np30_nm6_nc10.pkl,wdbc,0.07279852478418275
moss_ns10_np30_nm6_nc10.pkl,wine.1,0.08085909205779583
moss_ns10_np30_nm6_nc10.pkl,wine.2,0.09080613995531747
moss_ns10_np30_nm6_nc10.pkl,wine.3,0.0696447329181538
moss_ns10_np30_nm6_nc10.pkl,wine-q-red,0.07187259207678282
moss_ns10_np30_nm6_nc10.pkl,wine-q-white,0.12771457578605575
moss_ns10_np30_nm6_nc10.pkl,yeast,0.38163371407685887
moss_ns10_np30_nm6_nc100.pkl,balance.1,0.07858386009531389
moss_ns10_np30_nm6_nc100.pkl,balance.3,0.08035522377281573
moss_ns10_np30_nm6_nc100.pkl,breast-cancer,0.06576989910065591
moss_ns10_np30_nm6_nc100.pkl,cmc.1,0.31821875520240017
moss_ns10_np30_nm6_nc100.pkl,cmc.2,0.41333406070732376
moss_ns10_np30_nm6_nc100.pkl,cmc.3,0.3501786074909497
moss_ns10_np30_nm6_nc100.pkl,ctg.1,0.0849131464045213
moss_ns10_np30_nm6_nc100.pkl,ctg.2,0.1334846775872765
moss_ns10_np30_nm6_nc100.pkl,ctg.3,0.0474374397800058
moss_ns10_np30_nm6_nc100.pkl,german,0.32197441447368397
moss_ns10_np30_nm6_nc100.pkl,haberman,0.4373989826649958
moss_ns10_np30_nm6_nc100.pkl,ionosphere,0.07667539508493437
moss_ns10_np30_nm6_nc100.pkl,iris.2,0.06292620856117577
moss_ns10_np30_nm6_nc100.pkl,iris.3,0.06036401218007155
moss_ns10_np30_nm6_nc100.pkl,mammographic,0.08211346638692658
moss_ns10_np30_nm6_nc100.pkl,pageblocks.5,0.25588803325962545
moss_ns10_np30_nm6_nc100.pkl,semeion,0.1323642592923646
moss_ns10_np30_nm6_nc100.pkl,sonar,0.29765508058340306
moss_ns10_np30_nm6_nc100.pkl,spambase,0.08520992937204107
moss_ns10_np30_nm6_nc100.pkl,spectf,0.17625435498468403
moss_ns10_np30_nm6_nc100.pkl,tictactoe,0.08574924839877451
moss_ns10_np30_nm6_nc100.pkl,transfusion,0.3992867211779449
moss_ns10_np30_nm6_nc100.pkl,wdbc,0.06209303445482413
moss_ns10_np30_nm6_nc100.pkl,wine.1,0.07688031909002273
moss_ns10_np30_nm6_nc100.pkl,wine.2,0.08620752003746737
moss_ns10_np30_nm6_nc100.pkl,wine.3,0.06331311530087826
moss_ns10_np30_nm6_nc100.pkl,wine-q-red,0.07890141342940668
moss_ns10_np30_nm6_nc100.pkl,wine-q-white,0.13082073720918427
moss_ns10_np30_nm6_nc100.pkl,yeast,0.30492603913508515
